6.930,-0.282,2.930,-2.976-1
6.940,-0.313,2.940,-2.982-1
6.950,-0.344,2.950,-2.988-1
6.960,-0.375,2.960,-2.992-1
6.970,-0.406,2.970,-2.996-1
6.980,-0.437,2.980,-2.998-1
6.990,-0.469,2.990,-3.000-1
7.000,-0.500,3.000,-3.000-1
7.010,-0.531,3.010,-3.000-1
7.020,-0.563,3.020,-2.998-1
7.030,-0.594,3.030,-2.996-1
7.040,-0.625,3.040,-2.992-1
7.050,-0.656,3.050,-2.988-1
7.060,-0.687,3.060,-2.982-1
7.070,-0.718,3.070,-2.976-1
7.080,-0.749,3.080,-2.969-1
7.090,-0.779,3.090,-2.960-1
7.100,-0.809,3.100,-2.951-1
7.110,-0.839,3.110,-2.941-1
7.120,-0.868,3.120,-2.930-1
7.130,-0.897,3.130,-2.918-1
7.140,-0.926,3.140,-2.905-1
7.150,-0.954,3.150,-2.891-1
7.160,-0.982,3.160,-2.876-1
7.170,-1.009,3.170,-2.861-1
7.180,-1.036,3.180,-2.844-1
7.190,-1.062,3.190,-2.827-1
7.200,-1.088,3.200,-2.809-1
7.210,-1.113,3.210,-2.790-1
7.220,-1.137,3.220,-2.771-1
7.230,-1.161,3.230,-2.750-1
7.240,-1.185,3.240,-2.729-1
7.250,-1.207,3.250,-2.707-1
7.260,-1.229,3.260,-2.685-1
7.270,-1.250,3.270,-2.661-1
7.280,-1.271,3.280,-2.637-1
7.290,-1.290,3.290,-2.613-1
7.300,-1.309,3.300,-2.588-1
7.310,-1.327,3.310,-2.562-1
7.320,-1.344,3.320,-2.536-1
7.330,-1.361,3.330,-2.509-1
7.340,-1.376,3.340,-2.482-1
7.350,-1.391,3.350,-2.454-1
7.360,-1.405,3.360,-2.426-1
7.370,-1.418,3.370,-2.397-1
7.380,-1.430,3.380,-2.368-1
7.390,-1.441,3.390,-2.339-1
7.400,-1.451,3.400,-2.309-1
7.410,-1.460,3.410,-2.279-1
7.420,-1.469,3.420,-2.249-1
7.430,-1.476,3.430,-2.218-1
7.440,-1.482,3.440,-2.187-1
7.450,-1.488,3.450,-2.156-1
7.460,-1.492,3.460,-2.125-1
7.470,-1.496,3.470,-2.094-1
7.480,-1.498,3.480,-2.063-1
7.490,-1.500,3.490,-2.031-1
7.500,-1.500,3.500,-2.000-1
7.510,-1.500,3.510,-1.969-1
7.520,-1.498,3.520,-1.937-1
7.530,-1.496,3.530,-1.906-1
7.540,-1.492,3.540,-1.875-1
7.550,-1.488,3.550,-1.844-1
7.560,-1.482,3.560,-1.813-1
7.570,-1.476,3.570,-1.782-1
7.580,-1.469,3.580,-1.751-1
7.590,-1.460,3.590,-1.721-1
7.600,-1.451,3.600,-1.691-1
7.610,-1.441,3.610,-1.661-1
7.620,-1.430,3.620,-1.632-1
7.630,-1.418,3.630,-1.603-1
7.640,-1.405,3.640,-1.574-1
7.650,-1.391,3.650,-1.546-1
7.660,-1.376,3.660,-1.518-1
7.670,-1.361,3.670,-1.491-1
7.680,-1.344,3.680,-1.464-1
7.690,-1.327,3.690,-1.438-1
7.700,-1.309,3.700,-1.412-1
7.710,-1.290,3.710,-1.387-1
7.720,-1.271,3.720,-1.363-1
7.730,-1.250,3.730,-1.339-1
7.740,-1.229,3.740,-1.315-1
7.750,-1.207,3.750,-1.293-1
7.760,-1.185,3.760,-1.271-1
7.770,-1.161,3.770,-1.250-1
7.780,-1.137,3.780,-1.229-1
7.790,-1.113,3.790,-1.210-1
7.800,-1.088,3.800,-1.191-1
7.810,-1.062,3.810,-1.173-1
7.820,-1.036,3.820,-1.156-1
7.830,-1.009,3.830,-1.139-1
7.840,-0.982,3.840,-1.124-1
7.850,-0.954,3.850,-1.109-1
7.860,-0.926,3.860,-1.095-1
7.870,-0.897,3.870,-1.082-1
7.880,-0.868,3.880,-1.070-1
7.890,-0.839,3.890,-1.059-1
7.900,-0.809,3.900,-1.049-1
7.910,-0.779,3.910,-1.040-1
7.920,-0.749,3.920,-1.031-1
7.930,-0.718,3.930,-1.024-1
7.940,-0.687,3.940,-1.018-1
7.950,-0.656,3.950,-1.012-1
7.960,-0.625,3.960,-1.008-1
7.970,-0.594,3.970,-1.004-1
7.980,-0.563,3.980,-1.002-1
7.990,-0.531,3.990,-1.000-1
8.000,-0.500,4.000,-1.000-1
8.010,-0.469,4.010,-1.000-1
8.020,-0.437,4.020,-1.002-1
8.030,-0.406,4.030,-1.004-1
8.040,-0.375,4.040,-1.008-1
8.050,-0.344,4.050,-1.012-1
8.060,-0.313,4.060,-1.018-1
8.070,-0.282,4.070,-1.024-1
8.080,-0.251,4.080,-1.031-1
8.090,-0.221,4.090,-1.040-1
8.100,-0.191,4.100,-1.049-1
8.110,-0.161,4.110,-1.059-1
8.120,-0.132,4.120,-1.070-1
8.130,-0.103,4.130,-1.082-1
8.140,-0.074,4.140,-1.095-1
8.150,-0.046,4.150,-1.109-1
8.160,-0.018,4.160,-1.124-1
8.170,0.009,4.170,-1.139-1
8.180,0.036,4.180,-1.156-1
8.190,0.062,4.190,-1.173-1
8.200,0.088,4.200,-1.191-1
8.210,0.113,4.210,-1.210-1
8.220,0.137,4.220,-1.229-1
8.230,0.161,4.230,-1.250-1
8.240,0.185,4.240,-1.271-1
8.250,0.207,4.250,-1.293-1
8.260,0.229,4.260,-1.315-1
8.270,0.250,4.270,-1.339-1
8.280,0.271,4.280,-1.363-1
8.290,0.290,4.290,-1.387-1
8.300,0.309,4.300,-1.412-1
8.310,0.327,4.310,-1.438-1
8.320,0.344,4.320,-1.464-1
8.330,0.361,4.330,-1.491-1
8.340,0.376,4.340,-1.518-1
8.350,0.391,4.350,-1.546-1
8.360,0.405,4.360,-1.574-1
8.370,0.418,4.370,-1.603-1
8.380,0.430,4.380,-1.632-1
8.390,0.441,4.390,-1.661-1
8.400,0.451,4.400,-1.691-1
8.410,0.460,4.410,-1.721-1
8.420,0.469,4.420,-1.751-1
8.430,0.476,4.430,-1.782-1
8.440,0.482,4.440,-1.813-1
8.450,0.488,4.450,-1.844-1
8.460,0.492,4.460,-1.875-1
8.470,0.496,4.470,-1.906-1
8.480,0.498,4.480,-1.937-1
8.490,0.500,4.490,-1.969-1
8.500,0.500,4.500,-2.000-1
8.510,0.500,4.510,-2.031-1
8.520,0.498,4.520,-2.063-1
8.530,0.496,4.530,-2.094-1
8.540,0.492,4.540,-2.125-1
8.550,0.488,4.550,-2.156-1
8.560,0.482,4.560,-2.187-1
8.570,0.476,4.570,-2.218-1
8.580,0.469,4.580,-2.249-1
8.590,0.460,4.590,-2.279-1
8.600,0.451,4.600,-2.309-1
8.610,0.441,4.610,-2.339-1
8.620,0.430,4.620,-2.368-1
8.630,0.418,4.630,-2.397-1
8.640,0.405,4.640,-2.426-1
8.650,0.391,4.650,-2.454-1
8.660,0.376,4.660,-2.482-1
8.670,0.361,4.670,-2.509-1
8.680,0.344,4.680,-2.536-1
8.690,0.327,4.690,-2.562-1
8.700,0.309,4.700,-2.588-1
8.710,0.290,4.710,-2.613-1
8.720,0.271,4.720,-2.637-1
8.730,0.250,4.730,-2.661-1
8.740,0.229,4.740,-2.685-1
8.750,0.207,4.750,-2.707-1
8.760,0.185,4.760,-2.729-1
8.770,0.161,4.770,-2.750-1
8.780,0.137,4.780,-2.771-1
8.790,0.113,4.790,-2.790-1
8.800,0.088,4.800,-2.809-1
8.810,0.062,4.810,-2.827-1
8.820,0.036,4.820,-2.844-1
8.830,0.009,4.830,-2.861-1
8.840,-0.018,4.840,-2.876-1
8.850,-0.046,4.850,-2.891-1
8.860,-0.074,4.860,-2.905-1
8.870,-0.103,4.870,-2.918-1
8.880,-0.132,4.880,-2.930-1
8.890,-0.161,4.890,-2.941-1
8.900,-0.191,4.900,-2.951-1
8.910,-0.221,4.910,-2.960-1
8.920,-0.251,4.920,-2.969-1
8.930,-0.282,4.930,-2.976-1
8.940,-0.313,4.940,-2.982-1
8.950,-0.344,4.950,-2.988-1
8.960,-0.375,4.960,-2.992-1
8.970,-0.406,4.970,-2.996-1
8.980,-0.437,4.980,-2.998-1
8.990,-0.469,4.990,-3.000-1
9.000,-0.500,5.000,-3.000-1
9.010,-0.531,5.010,-3.000-1
9.020,-0.563,5.020,-2.998-1
9.030,-0.594,5.030,-2.996-1
9.040,-0.625,5.040,-2.992-1
9.050,-0.656,5.050,-2.988-1
9.060,-0.687,5.060,-2.982-1
9.070,-0.718,5.070,-2.976-1
9.080,-0.749,5.080,-2.969-1
9.090,-0.779,5.090,-2.960-1
9.100,-0.809,5.100,-2.951-1
9.110,-0.839,5.110,-2.941-1
9.120,-0.868,5.120,-2.930-1
9.130,-0.897,5.130,-2.918-1
9.140,-0.926,5.140,-2.905-1
9.150,-0.954,5.150,-2.891-1
9.160,-0.982,5.160,-2.876-1
9.170,-1.009,5.170,-2.861-1
9.180,-1.036,5.180,-2.844-1
9.190,-1.062,5.190,-2.827-1
9.200,-1.088,5.200,-2.809-1
9.210,-1.113,5.210,-2.790-1
9.220,-1.137,5.220,-2.771-1
9.230,-1.161,5.230,-2.750-1
9.240,-1.185,5.240,-2.729-1
9.250,-1.207,5.250,-2.707-1
9.260,-1.229,5.260,-2.685-1
9.270,-1.250,5.270,-2.661-1
9.280,-1.271,5.280,-2.637-1
9.290,-1.290,5.290,-2.613-1
9.300,-1.309,5.300,-2.588-1
9.310,-1.327,5.310,-2.562-1
9.320,-1.344,5.320,-2.536-1
9.330,-1.361,5.330,-2.509-1
9.340,-1.376,5.340,-2.482-1
9.350,-1.391,5.350,-2.454-1
9.360,-1.405,5.360,-2.426-1
9.370,-1.418,5.370,-2.397-1
9.380,-1.430,5.380,-2.368-1
9.390,-1.441,5.390,-2.339-1
9.400,-1.451,5.400,-2.309-1
9.410,-1.460,5.410,-2.279-1
9.420,-1.469,5.420,-2.249-1
9.430,-1.476,5.430,-2.218-1
9.440,-1.482,5.440,-2.187-1
9.450,-1.488,5.450,-2.156-1
9.460,-1.492,5.460,-2.125-1
9.470,-1.496,5.470,-2.094-1
9.480,-1.498,5.480,-2.063-1
9.490,-1.500,5.490,-2.031-1
9.500,-1.500,5.500,-2.000-1
9.510,-1.500,5.510,-1.969-1
9.520,-1.498,5.520,-1.937-1
9.530,-1.496,5.530,-1.906-1
9.540,-1.492,5.540,-1.875-1
9.550,-1.488,5.550,-1.844-1
9.560,-1.482,5.560,-1.813-1
9.570,-1.476,5.570,-1.782-1
9.580,-1.469,5.580,-1.751-1
9.590,-1.460,5.590,-1.721-1
9.600,-1.451,5.600,-1.691-1
9.610,-1.441,5.610,-1.661-1
9.620,-1.430,5.620,-1.632-1
9.630,-1.418,5.630,-1.603-1
9.640,-1.405,5.640,-1.574-1
9.650,-1.391,5.650,-1.546-1
9.660,-1.376,5.660,-1.518-1
9.670,-1.361,5.670,-1.491-1
9.680,-1.344,5.680,-1.464-1
9.690,-1.327,5.690,-1.438-1
9.700,-1.309,5.700,-1.412-1
9.710,-1.290,5.710,-1.387-1
9.720,-1.271,5.720,-1.363-1
9.730,-1.250,5.730,-1.339-1
9.740,-1.229,5.740,-1.315-1
9.750,-1.207,5.750,-1.293-1
9.760,-1.185,5.760,-1.271-1
9.770,-1.161,5.770,-1.250-1
9.780,-1.137,5.780,-1.229-1
9.790,-1.113,5.790,-1.210-1
9.800,-1.088,5.800,-1.191-1
9.810,-1.062,5.810,-1.173-1
9.820,-1.036,5.820,-1.156-1
9.830,-1.009,5.830,-1.139-1
9.840,-0.982,5.840,-1.124-1
9.850,-0.954,5.850,-1.109-1
9.860,-0.926,5.860,-1.095-1
9.870,-0.897,5.870,-1.082-1
9.880,-0.868,5.880,-1.070-1
9.890,-0.839,5.890,-1.059-1
9.900,-0.809,5.900,-1.049-1
9.910,-0.779,5.910,-1.040-1
9.920,-0.749,5.920,-1.031-1
9.930,-0.718,5.930,-1.024-1
9.940,-0.687,5.940,-1.018-1
9.950,-0.656,5.950,-1.012-1
9.960,-0.625,5.960,-1.008-1
9.970,-0.594,5.970,-1.004-1
9.980,-0.563,5.980,-1.002-1
9.990,-0.531,5.990,-1.000-1
10.000,-0.500,6.000,-1.000-1
